COD_DEP,COD_MUN,DEPARTAMENTO,MUNICIPIO,AÑO,DELITO,CRIMINALIDAD,ES_ARCHIVO,ES_PRECLUSIÓN,ESTADO,ETAPA_CASO,LEY,TOTAL_PROCESOS,TRANSHUMANTES,IDC_TOTAL,MUJERES_DIVIPOLE,HOMBRES_DIVIPOLE,TOTAL_DIVIPOLE
01,001,ANTIOQUIA,MEDELLIN,2011,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,NO,NO,SI,INACTIVO,INDAGACION,LEY 906,1.0,0.0,150887.0,746777.0,600790.0,1347567.0
01,001,ANTIOQUIA,MEDELLIN,2011,FRAUDE AL SUFRAGANTE ART. 388 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,0.0,150887.0,746777.0,600790.0,1347567.0
01,001,ANTIOQUIA,MEDELLIN,2011,"OCULTAMIENTO, RETENCION Y POSESION ILICITA DE CEDULA ART. 395 C.P.",SI,SI,NO,INACTIVO,INDAGACION,LEY 906,10.0,0.0,150887.0,746777.0,600790.0,1347567.0
01,001,ANTIOQUIA,MEDELLIN,2011,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,0.0,150887.0,746777.0,600790.0,1347567.0
01,001,ANTIOQUIA,MEDELLIN,2011,VOTO FRAUDULENTO ART. 391 C.P,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,2.0,0.0,150887.0,746777.0,600790.0,1347567.0
01,001,ANTIOQUIA,MEDELLIN,2011,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,2.0,0.0,150887.0,746777.0,600790.0,1347567.0
01,001,ANTIOQUIA,MEDELLIN,2011,"OCULTAMIENTO, RETENCION Y POSESION ILICITA DE CEDULA ART. 395 C.P.",NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,0.0,150887.0,746777.0,600790.0,1347567.0
01,001,ANTIOQUIA,MEDELLIN,2011,"OCULTAMIENTO, RETENCION Y POSESION ILICITA DE CEDULA ART. 395 C.P.",SI,NO,NO,INACTIVO,INDAGACION,LEY 906,1.0,0.0,150887.0,746777.0,600790.0,1347567.0
01,001,ANTIOQUIA,MEDELLIN,2011,INTERVENCION EN POLITICA ART. 422 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,0.0,150887.0,746777.0,600790.0,1347567.0
01,001,ANTIOQUIA,MEDELLIN,2011,ALTERACION DE RESULTADOS ELECTORALES ART. 394  C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,0.0,150887.0,746777.0,600790.0,1347567.0
01,001,ANTIOQUIA,MEDELLIN,2011,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,0.0,150887.0,746777.0,600790.0,1347567.0
01,001,ANTIOQUIA,MEDELLIN,2011,"OCULTAMIENTO, RETENCION Y POSESION ILICITA DE CEDULA ART. 395 C.P.",SI,NO,NO,ACTIVO,INDAGACION,LEY 906,2.0,0.0,150887.0,746777.0,600790.0,1347567.0
01,001,ANTIOQUIA,MEDELLIN,2011,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,0.0,150887.0,746777.0,600790.0,1347567.0
01,001,ANTIOQUIA,MEDELLIN,2011,DENEGACION DE INSCRIPCION ART. 396 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,0.0,150887.0,746777.0,600790.0,1347567.0
01,001,ANTIOQUIA,MEDELLIN,2011,INTERVENCION EN POLITICA ART. 422 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,0.0,150887.0,746777.0,600790.0,1347567.0
01,001,ANTIOQUIA,MEDELLIN,2011,"OCULTAMIENTO, RETENCION Y POSESION ILICITA DE CEDULA ART. 395 C.P.",SI,NO,NO,INACTIVO,INDAGACION,LEY 906,1.0,0.0,150887.0,746777.0,600790.0,1347567.0
01,001,ANTIOQUIA,MEDELLIN,2011,INTERVENCION EN POLITICA ART. 422 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,2.0,0.0,150887.0,746777.0,600790.0,1347567.0
01,001,ANTIOQUIA,MEDELLIN,2011,VOTO FRAUDULENTO ART. 391 C.P,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,3.0,0.0,150887.0,746777.0,600790.0,1347567.0
01,001,ANTIOQUIA,MEDELLIN,2011,VOTO FRAUDULENTO ART. 391 C.P,SI,NO,NO,INACTIVO,INDAGACION,LEY 906,1.0,0.0,150887.0,746777.0,600790.0,1347567.0
01,001,ANTIOQUIA,MEDELLIN,2011,"OCULTAMIENTO, RETENCION Y POSESION ILICITA DE CEDULA ART. 395 C.P.",NO,SI,NO,INACTIVO,INDAGACION,LEY 906,27.0,0.0,150887.0,746777.0,600790.0,1347567.0
01,001,ANTIOQUIA,MEDELLIN,2011,ALTERACION DE RESULTADOS ELECTORALES ART. 394  C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,1.0,0.0,150887.0,746777.0,600790.0,1347567.0
01,001,ANTIOQUIA,MEDELLIN,2011,FRAUDE AL SUFRAGANTE ART. 388 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,0.0,150887.0,746777.0,600790.0,1347567.0
01,001,ANTIOQUIA,MEDELLIN,2011,INTERVENCION EN POLITICA ART. 422 C.P.,SI,NO,NO,INACTIVO,INDAGACION,LEY 906,1.0,0.0,150887.0,746777.0,600790.0,1347567.0
01,004,ANTIOQUIA,ABEJORRAL,2011,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,1.0,303.0,1378.0,7085.0,7456.0,14541.0
01,004,ANTIOQUIA,ABEJORRAL,2011,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,303.0,1378.0,7085.0,7456.0,14541.0
01,004,ANTIOQUIA,ABEJORRAL,2011,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,1.0,303.0,1378.0,7085.0,7456.0,14541.0
01,007,ANTIOQUIA,ABRIAQUI,2011,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,118.0,190.0,854.0,1026.0,1880.0
01,010,ANTIOQUIA,ALEJANDRIA,2011,DELITOS CONTRA MECANISMOS DE PARTICIPACION DEMOCRATICA,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,0.0,398.0,2082.0,2138.0,4220.0
01,013,ANTIOQUIA,AMAGA,2011,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,2.0,0.0,1649.0,10411.0,9799.0,20210.0
01,016,ANTIOQUIA,AMALFI,2011,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,300.0,1042.0,7062.0,7588.0,14650.0
01,016,ANTIOQUIA,AMALFI,2011,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,300.0,1042.0,7062.0,7588.0,14650.0
01,016,ANTIOQUIA,AMALFI,2011,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,2.0,300.0,1042.0,7062.0,7588.0,14650.0
01,019,ANTIOQUIA,ANDES,2011,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,767.0,3060.0,15045.0,16199.0,31244.0
01,022,ANTIOQUIA,ANGELOPOLIS,2011,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,462.0,874.0,2493.0,2648.0,5141.0
01,025,ANTIOQUIA,ANGOSTURA,2011,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,152.0,866.0,3987.0,4178.0,8165.0
01,028,ANTIOQUIA,ANORI,2011,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,403.0,1034.0,4351.0,5241.0,9592.0
01,028,ANTIOQUIA,ANORI,2011,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,403.0,1034.0,4351.0,5241.0,9592.0
01,034,ANTIOQUIA,ANZA,2011,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,299.0,1228.0,2341.0,2599.0,4940.0
01,034,ANTIOQUIA,ANZA,2011,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,299.0,1228.0,2341.0,2599.0,4940.0
01,035,ANTIOQUIA,APARTADO,2011,FRAUDE AL SUFRAGANTE ART. 388 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,1.0,2402.0,11685.0,38507.0,36929.0,75436.0
01,035,ANTIOQUIA,APARTADO,2011,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,1.0,2402.0,11685.0,38507.0,36929.0,75436.0
01,035,ANTIOQUIA,APARTADO,2011,"OCULTAMIENTO, RETENCION Y POSESION ILICITA DE CEDULA ART. 395 C.P.",SI,NO,NO,ACTIVO,INDAGACION,LEY 906,1.0,2402.0,11685.0,38507.0,36929.0,75436.0
01,037,ANTIOQUIA,ARBOLETES,2011,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,0.0,2864.0,9843.0,10765.0,20608.0
31,013,VALLE DEL CAUCA,ARGELIA,2011,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,412.0,878.0,2876.0,3520.0,6396.0
31,013,VALLE DEL CAUCA,ARGELIA,2011,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,412.0,878.0,2876.0,3520.0,6396.0
01,001,ANTIOQUIA,ARMENIA,2011,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,222.0,22001.0,120773.0,105392.0,226165.0
01,001,ANTIOQUIA,ARMENIA,2011,FAVORECIMIENTO DE VOTO FRAUDULENTO ART. 392 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,222.0,22001.0,120773.0,105392.0,226165.0
01,001,ANTIOQUIA,ARMENIA,2011,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,222.0,22001.0,120773.0,105392.0,226165.0
01,001,ANTIOQUIA,ARMENIA,2011,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,2.0,222.0,22001.0,120773.0,105392.0,226165.0
26,001,QUINDIO,ARMENIA,2011,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,222.0,22001.0,120773.0,105392.0,226165.0
26,001,QUINDIO,ARMENIA,2011,ALTERACION DE RESULTADOS ELECTORALES ART. 394  C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,222.0,22001.0,120773.0,105392.0,226165.0
26,001,QUINDIO,ARMENIA,2011,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,222.0,22001.0,120773.0,105392.0,226165.0
26,001,QUINDIO,ARMENIA,2011,INTERVENCION EN POLITICA ART. 422 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,222.0,22001.0,120773.0,105392.0,226165.0
26,001,QUINDIO,ARMENIA,2011,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,222.0,22001.0,120773.0,105392.0,226165.0
26,001,QUINDIO,ARMENIA,2011,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,3.0,222.0,22001.0,120773.0,105392.0,226165.0
27,013,SANTANDER,BARBOSA,2011,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,0.0,2718.0,11254.0,10399.0,21653.0
27,013,SANTANDER,BARBOSA,2011,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,0.0,2718.0,11254.0,10399.0,21653.0
27,013,SANTANDER,BARBOSA,2011,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,0.0,2718.0,11254.0,10399.0,21653.0
27,013,SANTANDER,BARBOSA,2011,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,0.0,2718.0,11254.0,10399.0,21653.0
27,013,SANTANDER,BARBOSA,2011,ALTERACION DE RESULTADOS ELECTORALES ART. 394  C.P.,SI,NO,NO,INACTIVO,INDAGACION,LEY 906,1.0,0.0,2718.0,11254.0,10399.0,21653.0
27,013,SANTANDER,BARBOSA,2011,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,SI,NO,SI,INACTIVO,INDAGACION,LEY 906,1.0,0.0,2718.0,11254.0,10399.0,21653.0
01,046,ANTIOQUIA,BELMIRA,2011,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,2.0,358.0,606.0,2020.0,2258.0,4278.0
01,046,ANTIOQUIA,BELMIRA,2011,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,358.0,606.0,2020.0,2258.0,4278.0
01,049,ANTIOQUIA,BELLO,2011,"OCULTAMIENTO, RETENCION Y POSESION ILICITA DE CEDULA ART. 395 C.P.",NO,SI,NO,INACTIVO,INDAGACION,LEY 906,2.0,11060.0,29044.0,152680.0,126573.0,279253.0
01,049,ANTIOQUIA,BELLO,2011,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,3.0,11060.0,29044.0,152680.0,126573.0,279253.0
01,049,ANTIOQUIA,BELLO,2011,DELITOS CONTRA MECANISMOS DE PARTICIPACION DEMOCRATICA,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,2.0,11060.0,29044.0,152680.0,126573.0,279253.0
01,049,ANTIOQUIA,BELLO,2011,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,11060.0,29044.0,152680.0,126573.0,279253.0
01,049,ANTIOQUIA,BELLO,2011,PERTURBACION DE CERTAMEN DEMOCRATICO ART. 386 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,11060.0,29044.0,152680.0,126573.0,279253.0
01,049,ANTIOQUIA,BELLO,2011,DELITOS CONTRA MECANISMOS DE PARTICIPACION DEMOCRATICA,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,11060.0,29044.0,152680.0,126573.0,279253.0
01,049,ANTIOQUIA,BELLO,2011,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,11060.0,29044.0,152680.0,126573.0,279253.0
01,049,ANTIOQUIA,BELLO,2011,"OCULTAMIENTO, RETENCION Y POSESION ILICITA DE CEDULA ART. 395 C.P.",NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,11060.0,29044.0,152680.0,126573.0,279253.0
01,049,ANTIOQUIA,BELLO,2011,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,11060.0,29044.0,152680.0,126573.0,279253.0
01,049,ANTIOQUIA,BELLO,2011,DELITOS CONTRA MECANISMOS DE PARTICIPACION DEMOCRATICA,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,11060.0,29044.0,152680.0,126573.0,279253.0
01,052,ANTIOQUIA,BETANIA,2011,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,1102.0,1931.0,3725.0,4295.0,8020.0
01,052,ANTIOQUIA,BETANIA,2011,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,1102.0,1931.0,3725.0,4295.0,8020.0
01,022,ANTIOQUIA,BETULIA,2011,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,SI,INACTIVO,INDAGACION,LEY 906,1.0,517.0,1313.0,1615.0,2150.0,3765.0
01,022,ANTIOQUIA,BETULIA,2011,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,517.0,1313.0,1615.0,2150.0,3765.0
27,022,SANTANDER,BETULIA,2011,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,517.0,1313.0,1615.0,2150.0,3765.0
27,022,SANTANDER,BETULIA,2011,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,INACTIVO,INDAGACION,LEY 906,2.0,517.0,1313.0,1615.0,2150.0,3765.0
11,016,CAUCA,BOLIVAR,2011,INTERVENCION EN POLITICA ART. 422 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,998.0,2555.0,6209.0,6600.0,12809.0
11,016,CAUCA,BOLIVAR,2011,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,998.0,2555.0,6209.0,6600.0,12809.0
27,016,SANTANDER,BOLIVAR,2011,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,998.0,2555.0,6209.0,6600.0,12809.0
27,016,SANTANDER,BOLIVAR,2011,PERTURBACION DE CERTAMEN DEMOCRATICO ART. 386 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,998.0,2555.0,6209.0,6600.0,12809.0
27,016,SANTANDER,BOLIVAR,2011,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,998.0,2555.0,6209.0,6600.0,12809.0
31,016,VALLE DEL CAUCA,BOLIVAR,2011,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,998.0,2555.0,6209.0,6600.0,12809.0
31,016,VALLE DEL CAUCA,BOLIVAR,2011,DELITOS CONTRA MECANISMOS DE PARTICIPACION DEMOCRATICA,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,998.0,2555.0,6209.0,6600.0,12809.0
31,016,VALLE DEL CAUCA,BOLIVAR,2011,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,2.0,998.0,2555.0,6209.0,6600.0,12809.0
31,016,VALLE DEL CAUCA,BOLIVAR,2011,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,2.0,998.0,2555.0,6209.0,6600.0,12809.0
31,016,VALLE DEL CAUCA,BOLIVAR,2011,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,998.0,2555.0,6209.0,6600.0,12809.0
01,061,ANTIOQUIA,BURITICA,2011,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,963.0,1478.0,3010.0,3233.0,6243.0
01,064,ANTIOQUIA,CACERES,2011,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,1181.0,2988.0,8700.0,9836.0,18536.0
01,064,ANTIOQUIA,CACERES,2011,VOTO FRAUDULENTO ART. 391 C.P,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,1181.0,2988.0,8700.0,9836.0,18536.0
01,067,ANTIOQUIA,CAICEDO,2011,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,166.0,320.0,2594.0,2935.0,5529.0
01,037,ANTIOQUIA,CALDAS,2011,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,0.0,457.0,1494.0,1511.0,3005.0
07,037,BOYACA,CALDAS,2011,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,0.0,457.0,1494.0,1511.0,3005.0
01,073,ANTIOQUIA,CAMPAMENTO,2011,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,861.0,1245.0,2609.0,3072.0,5681.0
01,078,ANTIOQUIA,CARACOLI,2011,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,2.0,245.0,569.0,2184.0,2282.0,4466.0
01,078,ANTIOQUIA,CARACOLI,2011,VOTO FRAUDULENTO ART. 391 C.P,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,245.0,569.0,2184.0,2282.0,4466.0
01,078,ANTIOQUIA,CARACOLI,2011,FRAUDE AL SUFRAGANTE ART. 388 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,245.0,569.0,2184.0,2282.0,4466.0
01,078,ANTIOQUIA,CARACOLI,2011,ALTERACION DE RESULTADOS ELECTORALES ART. 394  C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,245.0,569.0,2184.0,2282.0,4466.0
01,078,ANTIOQUIA,CARACOLI,2011,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,245.0,569.0,2184.0,2282.0,4466.0
01,079,ANTIOQUIA,CARAMANTA,2011,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,431.0,725.0,2446.0,2634.0,5080.0
01,079,ANTIOQUIA,CARAMANTA,2011,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,2.0,431.0,725.0,2446.0,2634.0,5080.0
01,080,ANTIOQUIA,CAREPA,2011,"OCULTAMIENTO, RETENCION Y POSESION ILICITA DE CEDULA ART. 395 C.P.",NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,0.0,4913.0,17698.0,18169.0,35867.0
01,080,ANTIOQUIA,CAREPA,2011,FRAUDE AL SUFRAGANTE ART. 388 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,0.0,4913.0,17698.0,18169.0,35867.0
01,080,ANTIOQUIA,CAREPA,2011,"OCULTAMIENTO, RETENCION Y POSESION ILICITA DE CEDULA ART. 395 C.P.",NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,0.0,4913.0,17698.0,18169.0,35867.0
01,080,ANTIOQUIA,CAREPA,2011,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,0.0,4913.0,17698.0,18169.0,35867.0
01,085,ANTIOQUIA,CAROLINA,2011,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,0.0,334.0,2048.0,2002.0,4050.0
01,091,ANTIOQUIA,CISNEROS,2011,INTERVENCION EN POLITICA ART. 422 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,442.0,821.0,5264.0,5103.0,10367.0
01,091,ANTIOQUIA,CISNEROS,2011,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,442.0,821.0,5264.0,5103.0,10367.0
01,091,ANTIOQUIA,CISNEROS,2011,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,442.0,821.0,5264.0,5103.0,10367.0
01,094,ANTIOQUIA,COCORNA,2011,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,2.0,858.0,2000.0,5968.0,5948.0,11916.0
01,046,ANTIOQUIA,CONCEPCION,2011,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,0.0,363.0,2348.0,2347.0,4695.0
01,046,ANTIOQUIA,CONCEPCION,2011,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,0.0,363.0,2348.0,2347.0,4695.0
01,046,ANTIOQUIA,CONCEPCION,2011,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,INACTIVO,INDAGACION,LEY 906,1.0,0.0,363.0,2348.0,2347.0,4695.0
27,046,SANTANDER,CONCEPCION,2011,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,0.0,363.0,2348.0,2347.0,4695.0
27,046,SANTANDER,CONCEPCION,2011,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,0.0,363.0,2348.0,2347.0,4695.0
27,046,SANTANDER,CONCEPCION,2011,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,0.0,363.0,2348.0,2347.0,4695.0
27,046,SANTANDER,CONCEPCION,2011,"OCULTAMIENTO, RETENCION Y POSESION ILICITA DE CEDULA ART. 395 C.P.",NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,0.0,363.0,2348.0,2347.0,4695.0
01,020,ANTIOQUIA,CONCORDIA,2011,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,258.0,1078.0,4250.0,5089.0,9339.0
