,cod_dep,cod_mun,departament,municipality,total
562,17,007,CHOCO,BAGADO,1958
563,17,008,CHOCO,BAHIA SOLANO (MUTIS),580
564,17,010,CHOCO,BAJO BAUDO (PIZARRO),1408
565,17,011,CHOCO,BOJAYA (BELLAVISTA),2107
566,17,012,CHOCO,MEDIO ATRATO (BETE),1404
567,17,013,CHOCO,CONDOTO,1132
568,17,014,CHOCO,CERTEGUI,1790
569,17,015,CHOCO,CARMEN DEL DARIEN,2181
570,17,016,CHOCO,EL CARMEN,779
571,17,017,CHOCO,EL CANTON DEL SAN PABLO (MAN.,885
572,17,019,CHOCO,ISTMINA,2464
573,17,022,CHOCO,JURADO,1175
574,17,025,CHOCO,LLORO,2078
575,17,026,CHOCO,MEDIO BAUDO (PUERTO MELUK),1752
576,17,027,CHOCO,MEDIO SAN JUAN,1419
577,17,028,CHOCO,NOVITA,1016
578,17,031,CHOCO,NUQUI,1071
579,17,032,CHOCO,RIO IRO,1232
580,17,034,CHOCO,RIOSUCIO,3534
581,17,035,CHOCO,RIO QUITO (PAIMADO),1661
582,17,037,CHOCO,SAN JOSE DEL PALMAR,946
583,17,038,CHOCO,EL LITORAL DEL SAN JUAN,803
584,17,040,CHOCO,SIPI,890
585,17,043,CHOCO,TADO,1157
586,17,048,CHOCO,UNGUIA,1211
587,17,060,CHOCO,UNION PANAMERICANA (LAS ANIMAS,847
588,19,001,HUILA,NEIVA,19045
589,19,004,HUILA,ACEVEDO,3248
590,19,007,HUILA,AGRADO,547
591,19,010,HUILA,AIPE,1482
592,19,013,HUILA,ALGECIRAS,1538
593,19,016,HUILA,ALTAMIRA,324
594,19,019,HUILA,BARAYA,536
595,19,022,HUILA,CAMPOALEGRE,1785
596,19,025,HUILA,TESALIA (CARNICERIAS),656
597,19,028,HUILA,COLOMBIA,1038
598,19,031,HUILA,ELIAS,570
599,19,034,HUILA,GARZON,4037
600,19,037,HUILA,GIGANTE,1476
601,19,040,HUILA,GUADALUPE,1238
602,19,043,HUILA,HOBO,767
603,19,044,HUILA,ISNOS,1097
604,19,046,HUILA,IQUIRA,1000
605,19,047,HUILA,LA ARGENTINA (PLATA VIEJA),1122
606,19,049,HUILA,LA PLATA,3209
607,19,050,HUILA,NATAGA,419
608,19,051,HUILA,OPORAPA,693
609,19,052,HUILA,PAICOL,550
610,19,055,HUILA,PALERMO,2502
611,19,056,HUILA,PALESTINA,1104
612,19,058,HUILA,PITAL,1004
613,19,061,HUILA,PITALITO,8420
614,19,064,HUILA,RIVERA,1666
615,19,067,HUILA,SALADOBLANCO,1217
616,19,070,HUILA,SAN AGUSTIN,1439
617,19,074,HUILA,SANTA MARIA,757
618,19,076,HUILA,SUAZA,1606
619,19,079,HUILA,TARQUI,871
620,19,082,HUILA,TELLO,1794
621,19,085,HUILA,TERUEL,422
622,19,088,HUILA,TIMANA,1082
623,19,091,HUILA,VILLAVIEJA,684
624,19,094,HUILA,YAGUARA,560
625,21,001,MAGDALENA,SANTA MARTA,25835
626,21,008,MAGDALENA,ALGARROBO,1534
627,21,010,MAGDALENA,ARACATACA,3497
628,21,012,MAGDALENA,ARIGUANI (EL DIFICIL),2556
629,21,013,MAGDALENA,CERRO DE SAN ANTONIO,672
630,21,015,MAGDALENA,CHIVOLO,1796
631,21,016,MAGDALENA,CIENAGA,7774
632,21,020,MAGDALENA,CONCORDIA,1078
633,21,025,MAGDALENA,EL BANCO,2674
634,21,028,MAGDALENA,EL PI/ON,818
635,21,030,MAGDALENA,EL RETEN,1271
636,21,031,MAGDALENA,FUNDACION,3946
637,21,040,MAGDALENA,GUAMAL,1386
638,21,042,MAGDALENA,NUEVA GRANADA,2441
639,21,046,MAGDALENA,PEDRAZA,1167
640,21,048,MAGDALENA,PIJI/O DEL CARMEN,934
641,21,049,MAGDALENA,PIVIJAY,2922
642,21,052,MAGDALENA,PLATO,3484
643,21,055,MAGDALENA,PUEBLOVIEJO,2838
644,21,058,MAGDALENA,REMOLINO,1234
645,21,060,MAGDALENA,SABANAS DE SAN ANGEL,2445
646,21,067,MAGDALENA,SALAMINA,715
647,21,070,MAGDALENA,SAN SEBASTIAN DE BUENAVISTA,1429
648,21,073,MAGDALENA,SAN ZENON,966
649,21,076,MAGDALENA,SANTA ANA,1266
650,21,078,MAGDALENA,SANTA BARBARA DE PINTO,909
651,21,079,MAGDALENA,SITIONUEVO,2793
652,21,085,MAGDALENA,TENERIFE,1419
653,21,090,MAGDALENA,ZAPAYAN,847
654,21,095,MAGDALENA,ZONA BANANERA (SEVILLA),5364
655,23,001,NARIÑO,PASTO,23975
656,23,004,NARIÑO,ALBAN (SAN JOSE),608
657,23,007,NARIÑO,ALDANA,276
658,23,010,NARIÑO,ANCUYA,1115
659,23,013,NARIÑO,ARBOLEDA (BERRUECOS),993
660,23,016,NARIÑO,BARBACOAS,3654
661,23,017,NARIÑO,BELEN,406
662,23,019,NARIÑO,BUESACO,1985
663,23,022,NARIÑO,COLON (GENOVA),569
664,23,025,NARIÑO,CONSACA,1044
665,23,028,NARIÑO,CONTADERO,903
666,23,031,NARIÑO,CORDOBA,598
667,23,034,NARIÑO,CUASPUD (CARLOSAMA),560
668,23,037,NARIÑO,CUMBAL,531
669,23,038,NARIÑO,CHACHAGUI,1254
670,23,039,NARIÑO,CUMBITARA,1067
671,23,040,NARIÑO,EL ROSARIO,1984
672,23,041,NARIÑO,EL CHARCO,1499
673,23,043,NARIÑO,EL TABLON,1440
674,23,044,NARIÑO,EL PE/OL,555
675,23,046,NARIÑO,EL TAMBO,580
676,23,047,NARIÑO,FRANCISCO PIZARRO (SALAHONDA),1021
677,23,049,NARIÑO,FUNES,526
678,23,052,NARIÑO,GUACHUCAL,475
679,23,055,NARIÑO,GUAITARILLA,774
680,23,058,NARIÑO,GUALMATAN,323
681,23,061,NARIÑO,ILES,461
682,23,064,NARIÑO,IMUES,1014
683,23,067,NARIÑO,IPIALES,5066
684,23,073,NARIÑO,LA CRUZ,903
685,23,076,NARIÑO,LA FLORIDA,855
686,23,077,NARIÑO,LA LLANADA,326
687,23,078,NARIÑO,LA TOLA,1139
688,23,079,NARIÑO,LA UNION,1303
689,23,080,NARIÑO,LEIVA,972
690,23,082,NARIÑO,LINARES,894
691,23,085,NARIÑO,LOS ANDES (SOTOMAYOR),754
692,23,088,NARIÑO,MAGUI (PAYAN),840
693,23,091,NARIÑO,MALLAMA (PIEDRANCHA),538
694,23,094,NARIÑO,MOSQUERA,1561
695,23,095,NARIÑO,OLAYA HERRERA,1675
696,23,096,NARIÑO,NARI/O,606
697,23,097,NARIÑO,OSPINA,658
698,23,098,NARIÑO,POLICARPA,1871
699,23,100,NARIÑO,POTOSI,1197
700,23,101,NARIÑO,PROVIDENCIA,415
701,23,103,NARIÑO,PUERRES,1023
702,23,106,NARIÑO,PUPIALES,705
703,23,109,NARIÑO,RICAURTE,2631
704,23,112,NARIÑO,ROBERTO PAYAN (SAN JOSE),1701
705,23,115,NARIÑO,SAMANIEGO,2081
706,23,118,NARIÑO,SANDONA,1039
707,23,120,NARIÑO,SAN BERNARDO,486
708,23,121,NARIÑO,SAN LORENZO,1137
709,23,123,NARIÑO,SAN PEDRO DE CARTAGO,236
710,23,124,NARIÑO,SAN PABLO,1002
711,23,125,NARIÑO,SANTA BARBARA (ISCUANDE),1693
712,23,127,NARIÑO,SANTACRUZ (GUACHAVES),1473
713,23,130,NARIÑO,SAPUYES,680
714,23,133,NARIÑO,TAMINANGO,1109
715,23,136,NARIÑO,TANGUA,1471
716,23,139,NARIÑO,TUMACO,12173
717,23,142,NARIÑO,TUQUERRES,1266
718,23,145,NARIÑO,YACUANQUER,700
719,24,001,RISARALDA,PEREIRA,46736
720,24,008,RISARALDA,APIA,1018
721,24,013,RISARALDA,BALBOA,969
722,24,021,RISARALDA,BELEN DE UMBRIA,2462
723,24,025,RISARALDA,DOSQUEBRADAS,26967
724,24,029,RISARALDA,GUATICA,1137
725,24,038,RISARALDA,LA CELIA,926
726,24,046,RISARALDA,LA VIRGINIA,2246
727,24,054,RISARALDA,MARSELLA,1871
728,24,062,RISARALDA,MISTRATO,1245
729,24,070,RISARALDA,PUEBLO RICO,1190
730,24,078,RISARALDA,QUINCHIA,2102
731,24,086,RISARALDA,SANTA ROSA DE CABAL,7099
732,24,094,RISARALDA,SANTUARIO,1686
733,25,001,NORTE DE SANTANDER,CUCUTA,93443
734,25,004,NORTE DE SANTANDER,ABREGO,1299
735,25,007,NORTE DE SANTANDER,ARBOLEDAS,634
736,25,010,NORTE DE SANTANDER,BOCHALEMA,841
737,25,013,NORTE DE SANTANDER,BUCARASICA,1031
738,25,016,NORTE DE SANTANDER,CACOTA,530
739,25,019,NORTE DE SANTANDER,CACHIRA,1030
740,25,022,NORTE DE SANTANDER,CONVENCION,1864
741,25,025,NORTE DE SANTANDER,CUCUTILLA,400
742,25,028,NORTE DE SANTANDER,CHINACOTA,1108
743,25,031,NORTE DE SANTANDER,CHITAGA,681
744,25,034,NORTE DE SANTANDER,DURANIA,683
745,25,036,NORTE DE SANTANDER,EL TARRA,1726
746,25,037,NORTE DE SANTANDER,EL CARMEN,1509
747,25,038,NORTE DE SANTANDER,EL ZULIA,3174
748,25,040,NORTE DE SANTANDER,GRAMALOTE,365
749,25,043,NORTE DE SANTANDER,HACARI,2056
750,25,046,NORTE DE SANTANDER,HERRAN,131
751,25,049,NORTE DE SANTANDER,LABATECA,400
752,25,051,NORTE DE SANTANDER,LA ESPERANZA,2796
753,25,052,NORTE DE SANTANDER,LA PLAYA,965
754,25,054,NORTE DE SANTANDER,LOS PATIOS,12097
755,25,055,NORTE DE SANTANDER,LOURDES,256
756,25,058,NORTE DE SANTANDER,MUTISCUA,324
757,25,061,NORTE DE SANTANDER,OCA/A,7441
758,25,064,NORTE DE SANTANDER,PAMPLONA,3120
759,25,067,NORTE DE SANTANDER,PAMPLONITA,492
760,25,069,NORTE DE SANTANDER,PUERTO SANTANDER,1317
761,25,070,NORTE DE SANTANDER,RAGONVALIA,323
762,25,073,NORTE DE SANTANDER,SALAZAR,746
763,25,076,NORTE DE SANTANDER,SAN CALIXTO,2474
764,25,079,NORTE DE SANTANDER,SAN CAYETANO,882
765,25,082,NORTE DE SANTANDER,SANTIAGO,489
766,25,085,NORTE DE SANTANDER,SARDINATA,1997
767,25,088,NORTE DE SANTANDER,SILOS,522
768,25,091,NORTE DE SANTANDER,TEORAMA,2184
769,25,093,NORTE DE SANTANDER,TIBU,3881
770,25,094,NORTE DE SANTANDER,TOLEDO,1005
771,25,097,NORTE DE SANTANDER,VILLA CARO,297
772,25,100,NORTE DE SANTANDER,VILLA DEL ROSARIO,10957
773,26,001,QUINDIO,ARMENIA,22001
774,26,005,QUINDIO,BUENAVISTA,462
775,26,010,QUINDIO,CALARCA,5784
776,26,020,QUINDIO,CIRCASIA,2607
777,26,025,QUINDIO,CORDOBA,735
778,26,030,QUINDIO,FILANDIA,964
779,26,040,QUINDIO,GENOVA,782
780,26,050,QUINDIO,LA TEBAIDA,2984
781,26,060,QUINDIO,MONTENEGRO,3072
782,26,070,QUINDIO,PIJAO,1113
783,26,080,QUINDIO,QUIMBAYA,3713
784,26,090,QUINDIO,SALENTO,1003
785,27,001,SANTANDER,BUCARAMANGA,54932
786,27,004,SANTANDER,AGUADA,75
787,27,007,SANTANDER,ALBANIA,266
788,27,010,SANTANDER,ARATOCA,366
789,27,013,SANTANDER,BARBOSA,2718
790,27,016,SANTANDER,BARICHARA,586
791,27,019,SANTANDER,BARRANCABERMEJA,23672
792,27,022,SANTANDER,BETULIA,1313
793,27,025,SANTANDER,BOLIVAR,1244
794,27,028,SANTANDER,CABRERA,208
795,27,031,SANTANDER,CALIFORNIA,298
796,27,034,SANTANDER,CAPITANEJO,322
797,27,037,SANTANDER,CARCASI,488
798,27,040,SANTANDER,CEPITA,163
799,27,043,SANTANDER,CERRITO,295
800,27,045,SANTANDER,CIMITARRA,3828
801,27,046,SANTANDER,CONCEPCION,363
802,27,049,SANTANDER,CONFINES,319
803,27,052,SANTANDER,CONTRATACION,214
804,27,055,SANTANDER,COROMORO,333
805,27,058,SANTANDER,CURITI,1311
806,27,061,SANTANDER,CHARALA,583
807,27,064,SANTANDER,CHARTA,554
808,27,067,SANTANDER,CHIMA,220
809,27,070,SANTANDER,CHIPATA,280
810,27,071,SANTANDER,EL CARMEN,1745
811,27,073,SANTANDER,EL GUACAMAYO,202
812,27,074,SANTANDER,EL PLAYON,1684
813,27,075,SANTANDER,EL PE/ON,728
814,27,076,SANTANDER,ENCINO,170
815,27,079,SANTANDER,ENCISO,426
816,27,080,SANTANDER,FLORIAN,467
817,27,082,SANTANDER,FLORIDABLANCA,31324
818,27,085,SANTANDER,GALAN,265
819,27,088,SANTANDER,GAMBITA,305
820,27,091,SANTANDER,GIRON,17840
821,27,094,SANTANDER,GUACA,488
822,27,097,SANTANDER,GUADALUPE,408
823,27,100,SANTANDER,GUAPOTA,119
824,27,103,SANTANDER,GUAVATA,807
825,27,106,SANTANDER,GUEPSA,258
826,27,109,SANTANDER,HATO,220
827,27,112,SANTANDER,JESUS MARIA,227
828,27,115,SANTANDER,JORDAN,123
829,27,118,SANTANDER,LA PAZ,298
830,27,119,SANTANDER,LA BELLEZA,532
831,27,120,SANTANDER,LANDAZURI,1050
832,27,121,SANTANDER,LEBRIJA,3182
833,27,124,SANTANDER,LOS SANTOS,1731
834,27,127,SANTANDER,MACARAVITA,134
835,27,130,SANTANDER,MALAGA,1053
836,27,133,SANTANDER,MATANZA,1035
837,27,136,SANTANDER,MOGOTES,533
838,27,139,SANTANDER,MOLAGAVITA,251
839,27,142,SANTANDER,OCAMONTE,215
840,27,145,SANTANDER,OIBA,743
841,27,148,SANTANDER,ONZAGA,165
842,27,151,SANTANDER,PALMAR,125
843,27,154,SANTANDER,PALMAS DEL SOCORRO,314
844,27,157,SANTANDER,PARAMO,436
845,27,160,SANTANDER,PIEDECUESTA,18242
846,27,163,SANTANDER,PINCHOTE,433
847,27,166,SANTANDER,PUENTE NACIONAL,1040
848,27,167,SANTANDER,PUERTO PARRA,1015
849,27,169,SANTANDER,PUERTO WILCHES,3750
850,27,172,SANTANDER,RIONEGRO,2265
851,27,174,SANTANDER,SABANA DE TORRES,3094
852,27,175,SANTANDER,SAN ANDRES,473
853,27,178,SANTANDER,SAN BENITO,446
854,27,181,SANTANDER,SAN GIL,3907
855,27,184,SANTANDER,SAN JOAQUIN,137
856,27,187,SANTANDER,SAN JOSE DE MIRANDA,450
857,27,190,SANTANDER,SAN MIGUEL,169
858,27,193,SANTANDER,SAN VICENTE DE CHUCURI,2294
859,27,194,SANTANDER,SANTA HELENA DEL OPON,380
860,27,195,SANTANDER,SANTA BARBARA,408
861,27,196,SANTANDER,SIMACOTA,916
862,27,199,SANTANDER,SOCORRO,1863
863,27,202,SANTANDER,SUAITA,878
864,27,205,SANTANDER,SUCRE,532
865,27,208,SANTANDER,SURATA,470
866,27,211,SANTANDER,TONA,976
867,27,217,SANTANDER,VALLE DE SAN JOSE,492
868,27,219,SANTANDER,VETAS,95
869,27,220,SANTANDER,VELEZ,1212
870,27,221,SANTANDER,VILLANUEVA,362
871,27,223,SANTANDER,ZAPATOCA,864
872,28,001,SUCRE,SINCELEJO,21483
873,28,010,SUCRE,BUENAVISTA,682
874,28,020,SUCRE,CAIMITO,1576
875,28,030,SUCRE,COLOSO (RICAURTE),989
876,28,040,SUCRE,COROZAL,2836
877,28,041,SUCRE,COVE/AS,1362
878,28,042,SUCRE,EL ROBLE,1068
879,28,045,SUCRE,CHALAN,765
880,28,048,SUCRE,GALERAS (NUEVA GRANADA),1366
881,28,049,SUCRE,GUARANDA,1874
882,28,050,SUCRE,LA UNION,1186
883,28,055,SUCRE,LOS PALMITOS,1972
884,28,060,SUCRE,MAJAGUAL,2728
885,28,080,SUCRE,MORROA,1563
886,28,100,SUCRE,OVEJAS,2224
887,28,120,SUCRE,PALMITO,1146
888,28,160,SUCRE,SAMPUES,2638
889,28,180,SUCRE,SAN BENITO ABAD,2971
890,28,190,SUCRE,SAN JUAN DE BETULIA (BETULIA),1309
891,28,200,SUCRE,SAN MARCOS,3098
892,28,220,SUCRE,SAN ONOFRE,3801
893,28,240,SUCRE,SAN PEDRO,1183
894,28,260,SUCRE,SINCE,1215
895,28,280,SUCRE,SUCRE,1910
896,28,300,SUCRE,TOLU,1591
897,28,320,SUCRE,TOLUVIEJO,2726
898,29,001,TOLIMA,IBAGUE,31231
899,29,004,TOLIMA,ALPUJARRA,207
900,29,007,TOLIMA,ALVARADO,1181
901,29,010,TOLIMA,AMBALEMA,856
902,29,013,TOLIMA,ANZOATEGUI,1376
903,29,016,TOLIMA,ARMERO (GUAYABAL),1239
904,29,019,TOLIMA,ATACO,3283
905,29,022,TOLIMA,CAJAMARCA,1246
906,29,025,TOLIMA,CARMEN DE APICALA,1055
907,29,028,TOLIMA,CASABIANCA,406
908,29,031,TOLIMA,COELLO,820
909,29,034,TOLIMA,COYAIMA,1718
910,29,037,TOLIMA,CUNDAY,1311
911,29,040,TOLIMA,CHAPARRAL,2371
912,29,043,TOLIMA,DOLORES,628
913,29,046,TOLIMA,ESPINAL,4918
914,29,049,TOLIMA,FALAN,867
915,29,052,TOLIMA,FLANDES,2840
916,29,055,TOLIMA,FRESNO,3020
917,29,058,TOLIMA,GUAMO,2242
918,29,061,TOLIMA,HERVEO,1242
919,29,064,TOLIMA,HONDA,2191
920,29,067,TOLIMA,ICONONZO,1216
921,29,070,TOLIMA,LERIDA,1835
922,29,073,TOLIMA,LIBANO,4270
923,29,076,TOLIMA,MARIQUITA,3371
924,29,079,TOLIMA,MELGAR,4199
925,29,080,TOLIMA,MURILLO,586
926,29,082,TOLIMA,NATAGAIMA,1206
927,29,085,TOLIMA,ORTEGA,2825
928,29,087,TOLIMA,PALOCABILDO,842
929,29,088,TOLIMA,PIEDRAS,923
930,29,089,TOLIMA,PLANADAS,2327
931,29,091,TOLIMA,PRADO,923
932,29,094,TOLIMA,PURIFICACION,2249
933,29,097,TOLIMA,RIOBLANCO,1741
934,29,100,TOLIMA,RONCESVALLES,551
935,29,103,TOLIMA,ROVIRA,2916
936,29,105,TOLIMA,SALDA/A,662
937,29,106,TOLIMA,SAN ANTONIO,1136
938,29,109,TOLIMA,SAN LUIS,1722
939,29,112,TOLIMA,SANTA ISABEL,934
940,29,115,TOLIMA,SUAREZ,441
941,29,118,TOLIMA,VALLE DE SAN JUAN,783
942,29,121,TOLIMA,VENADILLO,1610
943,29,124,TOLIMA,VILLAHERMOSA,914
944,29,127,TOLIMA,VILLARRICA,726
945,31,001,VALLE,CALI,198044
946,31,004,VALLE,ALCALA,1653
947,31,007,VALLE,ANDALUCIA,2241
948,31,010,VALLE,ANSERMANUEVO,5807
949,31,013,VALLE,ARGELIA,878
950,31,016,VALLE,BOLIVAR,2555
951,31,019,VALLE,BUENAVENTURA,37047
952,31,022,VALLE,BUGA,9609
953,31,025,VALLE,BUGALAGRANDE,3329
954,31,028,VALLE,CAICEDONIA,3597
955,31,031,VALLE,CANDELARIA,7064
956,31,034,VALLE,CARTAGO,14114
957,31,037,VALLE,DAGUA,6296
958,31,040,VALLE,CALIMA (DARIEN),2117
959,31,043,VALLE,EL AGUILA,1663
960,31,046,VALLE,EL CAIRO,1141
961,31,049,VALLE,EL CERRITO,6965
962,31,052,VALLE,EL DOVIO,1429
963,31,055,VALLE,FLORIDA,5006
964,31,058,VALLE,GINEBRA,2242
965,31,061,VALLE,GUACARI,4548
966,31,064,VALLE,JAMUNDI,13528
967,31,067,VALLE,LA CUMBRE,2203
968,31,070,VALLE,LA UNION,3186
969,31,073,VALLE,LA VICTORIA,895
970,31,076,VALLE,OBANDO,1703
971,31,079,VALLE,PALMIRA,48343
972,31,082,VALLE,PRADERA,4203
973,31,085,VALLE,RESTREPO,2356
974,31,088,VALLE,RIOFRIO,2665
975,31,091,VALLE,ROLDANILLO,3084
976,31,094,VALLE,SAN PEDRO,1980
977,31,097,VALLE,SEVILLA,2850
978,31,100,VALLE,TORO,1613
979,31,103,VALLE,TRUJILLO,2911
980,31,106,VALLE,TULUA,17999
981,31,109,VALLE,ULLOA,972
982,31,112,VALLE,VERSALLES,1431
983,31,115,VALLE,VIJES,1327
984,31,118,VALLE,YOTOCO,3091
985,31,121,VALLE,YUMBO,14269
986,31,124,VALLE,ZARZAL,4323
987,40,001,ARAUCA,ARAUCA,5251
988,40,005,ARAUCA,TAME,3284
989,40,010,ARAUCA,ARAUQUITA,6447
990,40,015,ARAUCA,CRAVO NORTE,290
991,40,017,ARAUCA,FORTUL,1499
992,40,020,ARAUCA,PUERTO RONDON,357
993,40,025,ARAUCA,SARAVENA,2594
994,44,001,CAQUETA,FLORENCIA,11694
995,44,002,CAQUETA,ALBANIA,624
996,44,003,CAQUETA,CARTAGENA DEL CHAIRA,2482
997,44,004,CAQUETA,BELEN DE LOS ANDAQUIES,730
998,44,005,CAQUETA,EL DONCELLO,1896
999,44,006,CAQUETA,EL PAUJIL,1223
1000,44,007,CAQUETA,LA MONTA/ITA,2530
1001,44,009,CAQUETA,PUERTO RICO,1290
1002,44,010,CAQUETA,SAN VICENTE DEL CAGUAN,4974
1003,44,012,CAQUETA,CURILLO,1079
1004,44,016,CAQUETA,MILAN,2027
1005,44,017,CAQUETA,MORELIA,687
1006,44,020,CAQUETA,SAN JOSE DEL FRAGUA,2329
1007,44,022,CAQUETA,SOLANO,1483
1008,44,024,CAQUETA,SOLITA,783
1009,44,040,CAQUETA,VALPARAISO,946
1010,46,001,CASANARE,YOPAL,12730
1011,46,040,CASANARE,AGUAZUL,3841
1012,46,120,CASANARE,CHAMEZA,256
1013,46,320,CASANARE,HATO COROZAL,1150
1014,46,480,CASANARE,LA SALINA,80
1015,46,520,CASANARE,MANI,1305
1016,46,540,CASANARE,MONTERREY,1796
1017,46,560,CASANARE,NUNCHIA,829
1018,46,640,CASANARE,OROCUE,988
1019,46,680,CASANARE,PAZ DE ARIPORO (MORENO),2207
1020,46,700,CASANARE,PORE,961
1021,46,760,CASANARE,RECETOR,246
1022,46,800,CASANARE,SABANALARGA,281
1023,46,815,CASANARE,SACAMA,174
1024,46,830,CASANARE,SAN LUIS DE PALENQUE,891
1025,46,840,CASANARE,TAMARA,602
1026,46,850,CASANARE,TAURAMENA,2536
1027,46,865,CASANARE,TRINIDAD,1211
1028,46,880,CASANARE,VILLANUEVA,3471
1029,48,001,LA GUAJIRA,RIOHACHA,15988
1030,48,002,LA GUAJIRA,ALBANIA,4591
1031,48,004,LA GUAJIRA,BARRANCAS,5612
1032,48,005,LA GUAJIRA,DIBULLA,4530
1033,48,006,LA GUAJIRA,EL MOLINO,1318
1034,48,007,LA GUAJIRA,FONSECA,2342
1035,48,008,LA GUAJIRA,DISTRACCION,1083
1036,48,009,LA GUAJIRA,HATONUEVO,2194
1037,48,010,LA GUAJIRA,MAICAO,13604
1038,48,011,LA GUAJIRA,MANAURE,7210
1039,48,012,LA GUAJIRA,LA JAGUA DEL PILAR,797
1040,48,013,LA GUAJIRA,SAN JUAN DEL CESAR,2673
1041,48,016,LA GUAJIRA,URIBIA,8357
1042,48,018,LA GUAJIRA,URUMITA,781
1043,48,020,LA GUAJIRA,VILLANUEVA,1663
1044,50,001,GUAINIA,INIRIDA,3310
1045,50,050,GUAINIA,MAPIRIPANA,234
1046,50,070,GUAINIA,BARRANCO MINAS,351
1047,50,073,GUAINIA,CACAHUAL,32
1048,50,078,GUAINIA,LA GUADALUPE,74
1049,50,083,GUAINIA,MORICHAL (MORICHAL NUEVO),7
1050,50,087,GUAINIA,PANA PANA (CAMPO ALEGRE),272
1051,50,090,GUAINIA,PUERTO COLOMBIA,264
1052,50,092,GUAINIA,SAN FELIPE,141
1053,52,001,META,VILLAVICENCIO,39666
1054,52,005,META,ACACIAS,8502
1055,52,006,META,BARRANCA DE UPIA,1322
1056,52,008,META,CABUYARO,2366
1057,52,010,META,CASTILLA LA NUEVA,2840
1058,52,015,META,CUBARRAL,1099
1059,52,020,META,CUMARAL,2414
1060,52,025,META,EL CALVARIO,469
1061,52,027,META,EL CASTILLO,1598
1062,52,028,META,EL DORADO,643
1063,52,030,META,FUENTE DE ORO,1688
1064,52,035,META,GRANADA,6202
1065,52,040,META,GUAMAL,3007
1066,52,041,META,LA MACARENA,2196
1067,52,042,META,LEJANIAS,1712
1068,52,043,META,PUERTO GAITAN,7582
1069,52,044,META,MESETAS,1750
1070,52,045,META,PUERTO LOPEZ,5200
1071,52,046,META,MAPIRIPAN,2231
1072,52,047,META,PUERTO CONCORDIA,2145
1073,52,048,META,PUERTO LLERAS,1227
1074,52,049,META,PUERTO RICO,1004
1075,52,050,META,RESTREPO,2650
1076,52,055,META,SAN CARLOS DE GUAROA,2322
1077,52,058,META,SAN JUAN DE ARAMA,1626
1078,52,059,META,SAN JUANITO,155
1079,52,060,META,SAN MARTIN DE LOS LLANOS,2244
1080,52,074,META,URIBE,1370
1081,52,080,META,VISTA HERMOSA,2904
1082,54,001,GUAVIARE,SAN JOSE DEL GUAVIARE,5046
1083,54,003,GUAVIARE,CALAMAR,1057
1084,54,007,GUAVIARE,EL RETORNO,1508
1085,54,012,GUAVIARE,MIRAFLORES,878
1086,56,001,SAN ANDRES,SAN ANDRES,1329
1087,56,004,SAN ANDRES,PROVIDENCIA,291
1088,60,001,AMAZONAS,LETICIA,2081
1089,60,007,AMAZONAS,PUERTO NARI/O,263
1090,60,010,AMAZONAS,EL ENCANTO,48
1091,60,013,AMAZONAS,LA CHORRERA,53
1092,60,016,AMAZONAS,LA PEDRERA,110
1093,60,017,AMAZONAS,LA VICTORIA,0
1094,60,019,AMAZONAS,MIRITI PARANA,69
1095,60,021,AMAZONAS,PUERTO SANTANDER,48
1096,60,022,AMAZONAS,TARAPACA,108
1097,60,030,AMAZONAS,PUERTO ALEGRIA,47
1098,60,040,AMAZONAS,PUERTO ARICA,45
1099,64,001,PUTUMAYO,MOCOA,3689
1100,64,002,PUTUMAYO,PUERTO ASIS,4169
1101,64,004,PUTUMAYO,PUERTO LEGUIZAMO,1369
1102,64,007,PUTUMAYO,COLON,352
1103,64,013,PUTUMAYO,SAN FRANCISCO,380
1104,64,016,PUTUMAYO,SANTIAGO,304
1105,64,018,PUTUMAYO,SAN MIGUEL (LA DORADA),1481
1106,64,019,PUTUMAYO,SIBUNDOY,763
1107,64,023,PUTUMAYO,ORITO,3145
1108,64,025,PUTUMAYO,PUERTO GUZMAN,2233
1109,64,026,PUTUMAYO,PUERTO CAICEDO,1145
1110,64,028,PUTUMAYO,VALLE DEL GUAMUEZ (LA HORMIGA),1627
1111,64,030,PUTUMAYO,VILLAGARZON,2482
1112,68,001,VAUPES,MITU,1430
1113,68,004,VAUPES,CARURU,238
1114,68,010,VAUPES,MORICHAL (PAPUNAGUA),10
1115,68,013,VAUPES,BUENOS AIRES (PACOA),163
1116,68,017,VAUPES,TARAIRA,301
1117,68,022,VAUPES,YAVARATE,242
1118,72,001,VICHADA,PUERTO CARRE/O,1761
1119,72,002,VICHADA,SANTA ROSALIA,520
1120,72,006,VICHADA,CUMARIBO,3424
1121,72,008,VICHADA,LA PRIMAVERA,768
