COD_DEP,COD_MUN,DEPARTAMENTO,MUNICIPIO,AÑO,DELITO,CRIMINALIDAD,ES_ARCHIVO,ES_PRECLUSIÓN,ESTADO,ETAPA_CASO,LEY,TOTAL_PROCESOS,TRANSHUMANTES,IDC_TOTAL,MUJERES_DIVIPOLE,HOMBRES_DIVIPOLE,TOTAL_DIVIPOLE
01,013,ANTIOQUIA,AMAGA,2015,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,1.0,959.0,1982.0,11145.0,10492.0,21637.0
01,013,ANTIOQUIA,AMAGA,2015,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,INACTIVO,INDAGACION,LEY 906,1.0,959.0,1982.0,11145.0,10492.0,21637.0
01,013,ANTIOQUIA,AMAGA,2015,DE LA VIOLACION AL EJERCICIO DE MECANISMOS DE PARTICIPACION,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,959.0,1982.0,11145.0,10492.0,21637.0
01,013,ANTIOQUIA,AMAGA,2015,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,959.0,1982.0,11145.0,10492.0,21637.0
01,016,ANTIOQUIA,AMALFI,2015,"OCULTAMIENTO, RETENCION Y POSESION ILICITA DE CEDULA ART. 395 C.P.",NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,571.0,1589.0,8024.0,8618.0,16642.0
01,019,ANTIOQUIA,ANDES,2015,INTERVENCION EN POLITICA ART. 422 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,1286.0,2929.0,16206.0,17585.0,33791.0
01,019,ANTIOQUIA,ANDES,2015,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,1286.0,2929.0,16206.0,17585.0,33791.0
01,025,ANTIOQUIA,ANGOSTURA,2015,FRAUDE AL SUFRAGANTE ART. 388 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,277.0,531.0,4320.0,4576.0,8896.0
01,028,ANTIOQUIA,ANORI,2015,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,542.0,1532.0,4931.0,5933.0,10864.0
01,028,ANTIOQUIA,ANORI,2015,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,542.0,1532.0,4931.0,5933.0,10864.0
01,034,ANTIOQUIA,ANZA,2015,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,277.0,671.0,2680.0,2952.0,5632.0
01,035,ANTIOQUIA,APARTADO,2015,FRAUDE AL SUFRAGANTE ART. 388 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,1.0,2728.0,9773.0,44375.0,42249.0,86624.0
01,035,ANTIOQUIA,APARTADO,2015,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,2.0,2728.0,9773.0,44375.0,42249.0,86624.0
01,035,ANTIOQUIA,APARTADO,2015,"OCULTAMIENTO, RETENCION Y POSESION ILICITA DE CEDULA ART. 395 C.P.",NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,2728.0,9773.0,44375.0,42249.0,86624.0
01,035,ANTIOQUIA,APARTADO,2015,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,INACTIVO,INDAGACION,LEY 906,1.0,2728.0,9773.0,44375.0,42249.0,86624.0
01,035,ANTIOQUIA,APARTADO,2015,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,2728.0,9773.0,44375.0,42249.0,86624.0
01,037,ANTIOQUIA,ARBOLETES,2015,DELITOS CONTRA MECANISMOS DE PARTICIPACION DEMOCRATICA,SI,NO,NO,INACTIVO,INDAGACION,LEY 906,1.0,0.0,3181.0,10005.0,11011.0,21016.0
11,013,CAUCA,ARGELIA,2015,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,614.0,1011.0,2898.0,3449.0,6347.0
31,013,VALLE DEL CAUCA,ARGELIA,2015,VOTO FRAUDULENTO ART. 391 C.P,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,1.0,614.0,1011.0,2898.0,3449.0,6347.0
31,013,VALLE DEL CAUCA,ARGELIA,2015,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,614.0,1011.0,2898.0,3449.0,6347.0
01,001,ANTIOQUIA,ARMENIA,2015,INTERVENCION EN POLITICA ART. 422 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,9472.0,29312.0,129713.0,114363.0,244076.0
26,001,QUINDIO,ARMENIA,2015,INTERVENCION EN POLITICA ART. 422 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,2.0,9472.0,29312.0,129713.0,114363.0,244076.0
26,001,QUINDIO,ARMENIA,2015,INTERVENCION EN POLITICA ART. 422 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,9472.0,29312.0,129713.0,114363.0,244076.0
26,001,QUINDIO,ARMENIA,2015,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,3.0,9472.0,29312.0,129713.0,114363.0,244076.0
26,001,QUINDIO,ARMENIA,2015,FRAUDE AL SUFRAGANTE ART. 388 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,2.0,9472.0,29312.0,129713.0,114363.0,244076.0
26,001,QUINDIO,ARMENIA,2015,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,9472.0,29312.0,129713.0,114363.0,244076.0
26,001,QUINDIO,ARMENIA,2015,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,9472.0,29312.0,129713.0,114363.0,244076.0
26,001,QUINDIO,ARMENIA,2015,INTERVENCION EN POLITICA ART. 422 C.P.,SI,NO,SI,INACTIVO,JUICIO,LEY 906,1.0,9472.0,29312.0,129713.0,114363.0,244076.0
26,001,QUINDIO,ARMENIA,2015,INTERVENCION EN POLITICA ART. 422 C.P.,SI,NO,NO,INACTIVO,INDAGACION,LEY 906,1.0,9472.0,29312.0,129713.0,114363.0,244076.0
26,001,QUINDIO,ARMENIA,2015,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,9472.0,29312.0,129713.0,114363.0,244076.0
26,001,QUINDIO,ARMENIA,2015,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,9472.0,29312.0,129713.0,114363.0,244076.0
26,001,QUINDIO,ARMENIA,2015,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,9472.0,29312.0,129713.0,114363.0,244076.0
26,001,QUINDIO,ARMENIA,2015,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,9472.0,29312.0,129713.0,114363.0,244076.0
26,001,QUINDIO,ARMENIA,2015,VOTO FRAUDULENTO ART. 391 C.P,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,2.0,9472.0,29312.0,129713.0,114363.0,244076.0
27,013,SANTANDER,BARBOSA,2015,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,1564.0,2823.0,12244.0,11442.0,23686.0
27,013,SANTANDER,BARBOSA,2015,DELITOS CONTRA MECANISMOS DE PARTICIPACION DEMOCRATICA,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,1564.0,2823.0,12244.0,11442.0,23686.0
27,013,SANTANDER,BARBOSA,2015,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,2.0,1564.0,2823.0,12244.0,11442.0,23686.0
01,049,ANTIOQUIA,BELLO,2015,ALTERACION DE RESULTADOS ELECTORALES ART. 394  C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,1.0,8129.0,36252.0,170712.0,143958.0,314670.0
01,049,ANTIOQUIA,BELLO,2015,"OCULTAMIENTO, RETENCION Y POSESION ILICITA DE CEDULA ART. 395 C.P.",NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,8129.0,36252.0,170712.0,143958.0,314670.0
01,049,ANTIOQUIA,BELLO,2015,ALTERACION DE RESULTADOS ELECTORALES ART. 394  C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,8129.0,36252.0,170712.0,143958.0,314670.0
01,052,ANTIOQUIA,BETANIA,2015,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,587.0,965.0,3818.0,4498.0,8316.0
27,016,SANTANDER,BOLIVAR,2015,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,1.0,1455.0,2394.0,6418.0,6804.0,13222.0
27,016,SANTANDER,BOLIVAR,2015,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,SI,NO,NO,INACTIVO,INDAGACION,LEY 906,1.0,1455.0,2394.0,6418.0,6804.0,13222.0
27,016,SANTANDER,BOLIVAR,2015,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,INACTIVO,INDAGACION,LEY 906,1.0,1455.0,2394.0,6418.0,6804.0,13222.0
01,028,ANTIOQUIA,BRICEÑO,2015,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,85.0,246.0,953.0,1143.0,2096.0
01,028,ANTIOQUIA,BRICEÑO,2015,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,85.0,246.0,953.0,1143.0,2096.0
01,064,ANTIOQUIA,CACERES,2015,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,1239.0,2542.0,9213.0,10269.0,19482.0
01,037,ANTIOQUIA,CALDAS,2015,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,1.0,118.0,431.0,1630.0,1631.0,3261.0
01,037,ANTIOQUIA,CALDAS,2015,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,118.0,431.0,1630.0,1631.0,3261.0
01,073,ANTIOQUIA,CAMPAMENTO,2015,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,567.0,981.0,2857.0,3371.0,6228.0
01,079,ANTIOQUIA,CARAMANTA,2015,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,254.0,466.0,2473.0,2710.0,5183.0
01,080,ANTIOQUIA,CAREPA,2015,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,1477.0,5030.0,19723.0,20653.0,40376.0
01,080,ANTIOQUIA,CAREPA,2015,"OCULTAMIENTO, RETENCION Y POSESION ILICITA DE CEDULA ART. 395 C.P.",NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,1477.0,5030.0,19723.0,20653.0,40376.0
01,080,ANTIOQUIA,CAREPA,2015,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,1477.0,5030.0,19723.0,20653.0,40376.0
01,080,ANTIOQUIA,CAREPA,2015,VOTO FRAUDULENTO ART. 391 C.P,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,1477.0,5030.0,19723.0,20653.0,40376.0
01,080,ANTIOQUIA,CAREPA,2015,FRAUDE AL SUFRAGANTE ART. 388 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,1477.0,5030.0,19723.0,20653.0,40376.0
01,088,ANTIOQUIA,CAUCASIA,2015,VOTO FRAUDULENTO ART. 391 C.P,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,2770.0,8305.0,33118.0,31449.0,64567.0
01,088,ANTIOQUIA,CAUCASIA,2015,FRAUDE AL SUFRAGANTE ART. 388 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,2770.0,8305.0,33118.0,31449.0,64567.0
01,088,ANTIOQUIA,CAUCASIA,2015,DENEGACION DE INSCRIPCION ART. 396 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,2770.0,8305.0,33118.0,31449.0,64567.0
01,088,ANTIOQUIA,CAUCASIA,2015,FRAUDE AL SUFRAGANTE ART. 388 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,2770.0,8305.0,33118.0,31449.0,64567.0
01,088,ANTIOQUIA,CAUCASIA,2015,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,1.0,2770.0,8305.0,33118.0,31449.0,64567.0
01,088,ANTIOQUIA,CAUCASIA,2015,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,2770.0,8305.0,33118.0,31449.0,64567.0
01,088,ANTIOQUIA,CAUCASIA,2015,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,2770.0,8305.0,33118.0,31449.0,64567.0
01,088,ANTIOQUIA,CAUCASIA,2015,ALTERACION DE RESULTADOS ELECTORALES ART. 394  C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,1.0,2770.0,8305.0,33118.0,31449.0,64567.0
01,091,ANTIOQUIA,CISNEROS,2015,FRAUDE AL SUFRAGANTE ART. 388 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,787.0,1186.0,5611.0,5532.0,11143.0
01,091,ANTIOQUIA,CISNEROS,2015,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,787.0,1186.0,5611.0,5532.0,11143.0
01,091,ANTIOQUIA,CISNEROS,2015,VOTO FRAUDULENTO ART. 391 C.P,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,787.0,1186.0,5611.0,5532.0,11143.0
01,091,ANTIOQUIA,CISNEROS,2015,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,787.0,1186.0,5611.0,5532.0,11143.0
01,020,ANTIOQUIA,CONCORDIA,2015,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,726.0,1105.0,4832.0,5686.0,10518.0
01,020,ANTIOQUIA,CONCORDIA,2015,"OCULTAMIENTO, RETENCION Y POSESION ILICITA DE CEDULA ART. 395 C.P.",SI,NO,NO,ACTIVO,INDAGACION,LEY 906,1.0,726.0,1105.0,4832.0,5686.0,10518.0
01,103,ANTIOQUIA,COPACABANA,2015,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,0.0,6621.0,31404.0,29172.0,60576.0
01,106,ANTIOQUIA,CHIGORODO,2015,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,1853.0,4268.0,22318.0,21469.0,43787.0
01,106,ANTIOQUIA,CHIGORODO,2015,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,1853.0,4268.0,22318.0,21469.0,43787.0
01,109,ANTIOQUIA,DABEIBA,2015,"OCULTAMIENTO, RETENCION Y POSESION ILICITA DE CEDULA ART. 395 C.P.",NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,651.0,1748.0,7933.0,8650.0,16583.0
01,109,ANTIOQUIA,DABEIBA,2015,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,651.0,1748.0,7933.0,8650.0,16583.0
01,112,ANTIOQUIA,DON MATIAS,2015,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,850.0,1569.0,8462.0,7909.0,16371.0
01,115,ANTIOQUIA,EBEJICO,2015,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,1.0,570.0,1005.0,5461.0,5861.0,11322.0
01,117,ANTIOQUIA,EL BAGRE,2015,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,2.0,1876.0,4729.0,17002.0,18066.0,35068.0
01,117,ANTIOQUIA,EL BAGRE,2015,CONSTREÑIMIENTO AL SUFRAGANTE ART. 387 C.P.,SI,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,1876.0,4729.0,17002.0,18066.0,35068.0
01,121,ANTIOQUIA,ENVIGADO,2015,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,11731.0,18478.0,121572.0,105063.0,226635.0
01,121,ANTIOQUIA,ENVIGADO,2015,ALTERACION DE RESULTADOS ELECTORALES ART. 394  C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,11731.0,18478.0,121572.0,105063.0,226635.0
01,124,ANTIOQUIA,FREDONIA,2015,FRAUDE EN LA INSCRIPCION DE CEDULAS ART. 389 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,1.0,627.0,1362.0,8880.0,9123.0,18003.0
01,130,ANTIOQUIA,GIRALDO,2015,CORRUPCION DE SUFRAGANTE ART. 390 C.P.,NO,SI,NO,INACTIVO,INDAGACION,LEY 906,2.0,323.0,485.0,1891.0,1972.0,3863.0
01,133,ANTIOQUIA,GIRARDOTA,2015,ALTERACION DE RESULTADOS ELECTORALES ART. 394  C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,1.0,1636.0,3230.0,23188.0,22794.0,45982.0
01,133,ANTIOQUIA,GIRARDOTA,2015,ALTERACION DE RESULTADOS ELECTORALES ART. 394  C.P.,SI,NO,NO,ACTIVO,INDAGACION,LEY 906,1.0,1636.0,3230.0,23188.0,22794.0,45982.0
