,cod_dep,cod_mun,departament,municipality,total
569,17,015,CHOCO,CARMEN DEL DARIEN,2103
570,17,016,CHOCO,EL CARMEN,1110
571,17,017,CHOCO,EL CANTON DEL SAN PABLO (MAN.,806
572,17,019,CHOCO,ISTMINA,2497
573,17,022,CHOCO,JURADO,404
574,17,025,CHOCO,LLORO,1051
575,17,026,CHOCO,MEDIO BAUDO (PUERTO MELUK),1406
576,17,027,CHOCO,MEDIO SAN JUAN,1109
577,17,028,CHOCO,NOVITA,961
578,17,031,CHOCO,NUQUI,483
579,17,032,CHOCO,RIO IRO,588
580,17,034,CHOCO,RIOSUCIO,4588
581,17,035,CHOCO,RIO QUITO (PAIMADO),2047
582,17,037,CHOCO,SAN JOSE DEL PALMAR,970
583,17,038,CHOCO,EL LITORAL DEL SAN JUAN,1828
584,17,040,CHOCO,SIPI,496
585,17,043,CHOCO,TADO,1793
586,17,048,CHOCO,UNGUIA,1346
587,17,060,CHOCO,UNION PANAMERICANA (LAS ANIMAS,1198
588,19,001,HUILA,NEIVA,23357
589,19,004,HUILA,ACEVEDO,2095
590,19,007,HUILA,AGRADO,1076
591,19,010,HUILA,AIPE,1451
592,19,013,HUILA,ALGECIRAS,1860
593,19,016,HUILA,ALTAMIRA,589
594,19,019,HUILA,BARAYA,655
595,19,022,HUILA,CAMPOALEGRE,1651
596,19,025,HUILA,TESALIA (CARNICERIAS),696
597,19,028,HUILA,COLOMBIA,842
598,19,031,HUILA,ELIAS,591
599,19,034,HUILA,GARZON,3440
600,19,037,HUILA,GIGANTE,1630
601,19,040,HUILA,GUADALUPE,1090
602,19,043,HUILA,HOBO,764
603,19,044,HUILA,ISNOS,1116
604,19,046,HUILA,IQUIRA,1132
605,19,047,HUILA,LA ARGENTINA (PLATA VIEJA),972
606,19,049,HUILA,LA PLATA,3321
607,19,050,HUILA,NATAGA,664
608,19,051,HUILA,OPORAPA,813
609,19,052,HUILA,PAICOL,774
610,19,055,HUILA,PALERMO,2481
611,19,056,HUILA,PALESTINA,857
612,19,058,HUILA,PITAL,719
613,19,061,HUILA,PITALITO,8156
614,19,064,HUILA,RIVERA,2258
615,19,067,HUILA,SALADOBLANCO,1191
616,19,070,HUILA,SAN AGUSTIN,1380
617,19,074,HUILA,SANTA MARIA,590
618,19,076,HUILA,SUAZA,1703
619,19,079,HUILA,TARQUI,968
620,19,082,HUILA,TELLO,1977
621,19,085,HUILA,TERUEL,705
622,19,088,HUILA,TIMANA,1121
623,19,091,HUILA,VILLAVIEJA,1045
624,19,094,HUILA,YAGUARA,483
625,21,001,MAGDALENA,SANTA MARTA,38850
626,21,008,MAGDALENA,ALGARROBO,1816
627,21,010,MAGDALENA,ARACATACA,4455
628,21,012,MAGDALENA,ARIGUANI (EL DIFICIL),2510
629,21,013,MAGDALENA,CERRO DE SAN ANTONIO,1132
630,21,015,MAGDALENA,CHIVOLO,1392
631,21,016,MAGDALENA,CIENAGA,10910
632,21,020,MAGDALENA,CONCORDIA,1105
633,21,025,MAGDALENA,EL BANCO,4342
634,21,028,MAGDALENA,EL PIÑON,1855
635,21,030,MAGDALENA,EL RETEN,1822
636,21,031,MAGDALENA,FUNDACION,7523
637,21,040,MAGDALENA,GUAMAL,2226
638,21,042,MAGDALENA,NUEVA GRANADA,2902
639,21,046,MAGDALENA,PEDRAZA,1395
640,21,048,MAGDALENA,PIJIÑO DEL CARMEN,995
641,21,049,MAGDALENA,PIVIJAY,3329
642,21,052,MAGDALENA,PLATO,5701
643,21,055,MAGDALENA,PUEBLOVIEJO,2675
644,21,058,MAGDALENA,REMOLINO,1344
645,21,060,MAGDALENA,SABANAS DE SAN ANGEL,3144
646,21,067,MAGDALENA,SALAMINA,822
647,21,070,MAGDALENA,SAN SEBASTIAN DE BUENAVISTA,1830
648,21,073,MAGDALENA,SAN ZENON,1403
649,21,076,MAGDALENA,SANTA ANA,1904
650,21,078,MAGDALENA,SANTA BARBARA DE PINTO,1066
651,21,079,MAGDALENA,SITIONUEVO,2399
652,21,085,MAGDALENA,TENERIFE,1017
653,21,090,MAGDALENA,ZAPAYAN,972
654,21,095,MAGDALENA,ZONA BANANERA (SEVILLA),8642
655,23,001,NARIÑO,PASTO,18343
656,23,004,NARIÑO,ALBAN (SAN JOSE),546
657,23,007,NARIÑO,ALDANA,450
658,23,010,NARIÑO,ANCUYA,579
659,23,013,NARIÑO,ARBOLEDA (BERRUECOS),738
660,23,016,NARIÑO,BARBACOAS,2897
661,23,017,NARIÑO,BELEN,512
662,23,019,NARIÑO,BUESACO,1534
663,23,022,NARIÑO,COLON (GENOVA),661
664,23,025,NARIÑO,CONSACA,841
665,23,028,NARIÑO,CONTADERO,605
666,23,031,NARIÑO,CORDOBA,576
667,23,034,NARIÑO,CUASPUD (CARLOSAMA),515
668,23,037,NARIÑO,CUMBAL,681
669,23,038,NARIÑO,CHACHAGUI,1249
670,23,039,NARIÑO,CUMBITARA,1451
671,23,040,NARIÑO,EL ROSARIO,1392
672,23,041,NARIÑO,EL CHARCO,3113
673,23,043,NARIÑO,EL TABLON,1254
674,23,044,NARIÑO,EL PEÑOL,588
675,23,046,NARIÑO,EL TAMBO,571
676,23,047,NARIÑO,FRANCISCO PIZARRO (SALAHONDA),891
677,23,049,NARIÑO,FUNES,1045
678,23,052,NARIÑO,GUACHUCAL,589
679,23,055,NARIÑO,GUAITARILLA,1135
680,23,058,NARIÑO,GUALMATAN,304
681,23,061,NARIÑO,ILES,753
682,23,064,NARIÑO,IMUES,1115
683,23,067,NARIÑO,IPIALES,4519
684,23,073,NARIÑO,LA CRUZ,1239
685,23,076,NARIÑO,LA FLORIDA,1111
686,23,077,NARIÑO,LA LLANADA,413
687,23,078,NARIÑO,LA TOLA,577
688,23,079,NARIÑO,LA UNION,1805
689,23,080,NARIÑO,LEIVA,1080
690,23,082,NARIÑO,LINARES,1258
691,23,085,NARIÑO,LOS ANDES (SOTOMAYOR),610
692,23,088,NARIÑO,MAGUI (PAYAN),1117
693,23,091,NARIÑO,MALLAMA (PIEDRANCHA),789
694,23,094,NARIÑO,MOSQUERA,1242
695,23,095,NARIÑO,OLAYA HERRERA,1554
696,23,096,NARIÑO,NARIÑO,385
697,23,097,NARIÑO,OSPINA,481
698,23,098,NARIÑO,POLICARPA,1577
699,23,100,NARIÑO,POTOSI,840
700,23,101,NARIÑO,PROVIDENCIA,327
701,23,103,NARIÑO,PUERRES,1041
702,23,106,NARIÑO,PUPIALES,895
703,23,109,NARIÑO,RICAURTE,1501
704,23,112,NARIÑO,ROBERTO PAYAN (SAN JOSE),1410
705,23,115,NARIÑO,SAMANIEGO,1517
706,23,118,NARIÑO,SANDONA,1108
707,23,120,NARIÑO,SAN BERNARDO,487
708,23,121,NARIÑO,SAN LORENZO,1074
709,23,123,NARIÑO,SAN PEDRO DE CARTAGO,577
710,23,124,NARIÑO,SAN PABLO,977
711,23,125,NARIÑO,SANTA BARBARA (ISCUANDE),1776
712,23,127,NARIÑO,SANTACRUZ (GUACHAVES),1219
713,23,130,NARIÑO,SAPUYES,710
714,23,133,NARIÑO,TAMINANGO,1369
715,23,136,NARIÑO,TANGUA,1793
716,23,139,NARIÑO,TUMACO,15648
717,23,142,NARIÑO,TUQUERRES,1168
718,23,145,NARIÑO,YACUANQUER,674
719,24,001,RISARALDA,PEREIRA,41291
720,24,008,RISARALDA,APIA,1003
721,24,013,RISARALDA,BALBOA,955
722,24,021,RISARALDA,BELEN DE UMBRIA,1398
723,24,025,RISARALDA,DOSQUEBRADAS,26563
724,24,029,RISARALDA,GUATICA,1084
725,24,038,RISARALDA,LA CELIA,885
726,24,046,RISARALDA,LA VIRGINIA,2198
727,24,054,RISARALDA,MARSELLA,1331
728,24,062,RISARALDA,MISTRATO,1270
729,24,070,RISARALDA,PUEBLO RICO,1606
730,24,078,RISARALDA,QUINCHIA,1851
731,24,086,RISARALDA,SANTA ROSA DE CABAL,6120
732,24,094,RISARALDA,SANTUARIO,1295
733,25,001,NORTE DE SANTANDER,CUCUTA,140553
734,25,004,NORTE DE SANTANDER,ABREGO,2130
735,25,007,NORTE DE SANTANDER,ARBOLEDAS,931
736,25,010,NORTE DE SANTANDER,BOCHALEMA,940
737,25,013,NORTE DE SANTANDER,BUCARASICA,700
738,25,016,NORTE DE SANTANDER,CACOTA,299
739,25,019,NORTE DE SANTANDER,CACHIRA,1371
740,25,022,NORTE DE SANTANDER,CONVENCION,1976
741,25,025,NORTE DE SANTANDER,CUCUTILLA,636
742,25,028,NORTE DE SANTANDER,CHINACOTA,1340
743,25,031,NORTE DE SANTANDER,CHITAGA,607
744,25,034,NORTE DE SANTANDER,DURANIA,418
745,25,036,NORTE DE SANTANDER,EL TARRA,3364
746,25,037,NORTE DE SANTANDER,EL CARMEN,1333
747,25,038,NORTE DE SANTANDER,EL ZULIA,3794
748,25,040,NORTE DE SANTANDER,GRAMALOTE,731
749,25,043,NORTE DE SANTANDER,HACARI,1442
750,25,046,NORTE DE SANTANDER,HERRAN,331
751,25,049,NORTE DE SANTANDER,LABATECA,403
752,25,051,NORTE DE SANTANDER,LA ESPERANZA,3338
753,25,052,NORTE DE SANTANDER,LA PLAYA,790
754,25,054,NORTE DE SANTANDER,LOS PATIOS,16094
755,25,055,NORTE DE SANTANDER,LOURDES,447
756,25,058,NORTE DE SANTANDER,MUTISCUA,282
757,25,061,NORTE DE SANTANDER,OCAÑA,10420
758,25,064,NORTE DE SANTANDER,PAMPLONA,3552
759,25,067,NORTE DE SANTANDER,PAMPLONITA,455
760,25,069,NORTE DE SANTANDER,PUERTO SANTANDER,2857
761,25,070,NORTE DE SANTANDER,RAGONVALIA,562
762,25,073,NORTE DE SANTANDER,SALAZAR,868
763,25,076,NORTE DE SANTANDER,SAN CALIXTO,1455
764,25,079,NORTE DE SANTANDER,SAN CAYETANO,1126
765,25,082,NORTE DE SANTANDER,SANTIAGO,395
766,25,085,NORTE DE SANTANDER,SARDINATA,2461
767,25,088,NORTE DE SANTANDER,SILOS,583
768,25,091,NORTE DE SANTANDER,TEORAMA,3652
769,25,093,NORTE DE SANTANDER,TIBU,5107
770,25,094,NORTE DE SANTANDER,TOLEDO,1185
771,25,097,NORTE DE SANTANDER,VILLA CARO,325
772,25,100,NORTE DE SANTANDER,VILLA DEL ROSARIO,14819
773,26,001,QUINDIO,ARMENIA,29312
774,26,005,QUINDIO,BUENAVISTA,537
775,26,010,QUINDIO,CALARCA,5162
776,26,020,QUINDIO,CIRCASIA,3782
777,26,025,QUINDIO,CORDOBA,823
778,26,030,QUINDIO,FILANDIA,1863
779,26,040,QUINDIO,GENOVA,1131
780,26,050,QUINDIO,LA TEBAIDA,3002
781,26,060,QUINDIO,MONTENEGRO,2941
782,26,070,QUINDIO,PIJAO,1078
783,26,080,QUINDIO,QUIMBAYA,3269
784,26,090,QUINDIO,SALENTO,927
785,27,001,SANTANDER,BUCARAMANGA,65193
786,27,004,SANTANDER,AGUADA,202
787,27,007,SANTANDER,ALBANIA,472
788,27,010,SANTANDER,ARATOCA,641
789,27,013,SANTANDER,BARBOSA,2823
790,27,016,SANTANDER,BARICHARA,761
791,27,019,SANTANDER,BARRANCABERMEJA,23726
792,27,022,SANTANDER,BETULIA,1580
793,27,025,SANTANDER,BOLIVAR,832
794,27,028,SANTANDER,CABRERA,235
795,27,031,SANTANDER,CALIFORNIA,340
796,27,034,SANTANDER,CAPITANEJO,469
797,27,037,SANTANDER,CARCASI,401
798,27,040,SANTANDER,CEPITA,207
799,27,043,SANTANDER,CERRITO,410
800,27,045,SANTANDER,CIMITARRA,5671
801,27,046,SANTANDER,CONCEPCION,499
802,27,049,SANTANDER,CONFINES,600
803,27,052,SANTANDER,CONTRATACION,429
804,27,055,SANTANDER,COROMORO,532
805,27,058,SANTANDER,CURITI,1336
806,27,061,SANTANDER,CHARALA,835
807,27,064,SANTANDER,CHARTA,369
808,27,067,SANTANDER,CHIMA,311
809,27,070,SANTANDER,CHIPATA,369
810,27,071,SANTANDER,EL CARMEN,1621
811,27,073,SANTANDER,EL GUACAMAYO,245
812,27,074,SANTANDER,EL PLAYON,2225
813,27,075,SANTANDER,EL PEÑON,610
814,27,076,SANTANDER,ENCINO,291
815,27,079,SANTANDER,ENCISO,487
816,27,080,SANTANDER,FLORIAN,913
817,27,082,SANTANDER,FLORIDABLANCA,34360
818,27,085,SANTANDER,GALAN,366
819,27,088,SANTANDER,GAMBITA,551
820,27,091,SANTANDER,GIRON,22984
821,27,094,SANTANDER,GUACA,922
822,27,097,SANTANDER,GUADALUPE,560
823,27,100,SANTANDER,GUAPOTA,187
824,27,103,SANTANDER,GUAVATA,751
825,27,106,SANTANDER,GUEPSA,415
826,27,109,SANTANDER,HATO,191
827,27,112,SANTANDER,JESUS MARIA,297
828,27,115,SANTANDER,JORDAN,196
829,27,118,SANTANDER,LA PAZ,621
830,27,119,SANTANDER,LA BELLEZA,643
831,27,120,SANTANDER,LANDAZURI,2205
832,27,121,SANTANDER,LEBRIJA,5898
833,27,124,SANTANDER,LOS SANTOS,1613
834,27,127,SANTANDER,MACARAVITA,190
835,27,130,SANTANDER,MALAGA,1336
836,27,133,SANTANDER,MATANZA,1106
837,27,136,SANTANDER,MOGOTES,698
838,27,139,SANTANDER,MOLAGAVITA,407
839,27,142,SANTANDER,OCAMONTE,362
840,27,145,SANTANDER,OIBA,1019
841,27,148,SANTANDER,ONZAGA,261
842,27,151,SANTANDER,PALMAR,256
843,27,154,SANTANDER,PALMAS DEL SOCORRO,456
844,27,157,SANTANDER,PARAMO,686
845,27,160,SANTANDER,PIEDECUESTA,22089
846,27,163,SANTANDER,PINCHOTE,708
847,27,166,SANTANDER,PUENTE NACIONAL,1670
848,27,167,SANTANDER,PUERTO PARRA,1328
849,27,169,SANTANDER,PUERTO WILCHES,3803
850,27,172,SANTANDER,RIONEGRO,3987
851,27,174,SANTANDER,SABANA DE TORRES,3548
852,27,175,SANTANDER,SAN ANDRES,793
853,27,178,SANTANDER,SAN BENITO,273
854,27,181,SANTANDER,SAN GIL,4782
855,27,184,SANTANDER,SAN JOAQUIN,225
856,27,187,SANTANDER,SAN JOSE DE MIRANDA,548
857,27,190,SANTANDER,SAN MIGUEL,234
858,27,193,SANTANDER,SAN VICENTE DE CHUCURI,2717
859,27,194,SANTANDER,SANTA HELENA DEL OPON,640
860,27,195,SANTANDER,SANTA BARBARA,583
861,27,196,SANTANDER,SIMACOTA,1064
862,27,199,SANTANDER,SOCORRO,2381
863,27,202,SANTANDER,SUAITA,949
864,27,205,SANTANDER,SUCRE,612
865,27,208,SANTANDER,SURATA,784
866,27,211,SANTANDER,TONA,1277
867,27,217,SANTANDER,VALLE DE SAN JOSE,783
868,27,219,SANTANDER,VETAS,91
869,27,220,SANTANDER,VELEZ,1492
870,27,221,SANTANDER,VILLANUEVA,488
871,27,223,SANTANDER,ZAPATOCA,949
872,28,001,SUCRE,SINCELEJO,18591
873,28,010,SUCRE,BUENAVISTA,937
874,28,020,SUCRE,CAIMITO,963
875,28,030,SUCRE,COLOSO (RICAURTE),1029
876,28,040,SUCRE,COROZAL,4131
877,28,041,SUCRE,COVEÑAS,1506
878,28,042,SUCRE,EL ROBLE,1007
879,28,045,SUCRE,CHALAN,311
880,28,048,SUCRE,GALERAS (NUEVA GRANADA),1863
881,28,049,SUCRE,GUARANDA,2202
882,28,050,SUCRE,LA UNION,972
883,28,055,SUCRE,LOS PALMITOS,2063
884,28,060,SUCRE,MAJAGUAL,2817
885,28,080,SUCRE,MORROA,1264
886,28,100,SUCRE,OVEJAS,1155
887,28,120,SUCRE,PALMITO,1116
888,28,160,SUCRE,SAMPUES,2508
889,28,180,SUCRE,SAN BENITO ABAD,2973
890,28,190,SUCRE,SAN JUAN DE BETULIA (BETULIA),1119
891,28,200,SUCRE,SAN MARCOS,3738
892,28,220,SUCRE,SAN ONOFRE,3423
893,28,240,SUCRE,SAN PEDRO,1098
894,28,260,SUCRE,SINCE,2236
895,28,280,SUCRE,SUCRE,2943
896,28,300,SUCRE,TOLU,1760
897,28,320,SUCRE,TOLUVIEJO,2459
898,29,001,TOLIMA,IBAGUE,30490
899,29,004,TOLIMA,ALPUJARRA,554
900,29,007,TOLIMA,ALVARADO,1351
901,29,010,TOLIMA,AMBALEMA,1035
902,29,013,TOLIMA,ANZOATEGUI,1436
903,29,016,TOLIMA,ARMERO (GUAYABAL),1054
904,29,019,TOLIMA,ATACO,2622
905,29,022,TOLIMA,CAJAMARCA,1372
906,29,025,TOLIMA,CARMEN DE APICALA,1155
907,29,028,TOLIMA,CASABIANCA,650
908,29,031,TOLIMA,COELLO,1496
909,29,034,TOLIMA,COYAIMA,2344
910,29,037,TOLIMA,CUNDAY,1727
911,29,040,TOLIMA,CHAPARRAL,3600
912,29,043,TOLIMA,DOLORES,1109
913,29,046,TOLIMA,ESPINAL,4232
914,29,049,TOLIMA,FALAN,900
915,29,052,TOLIMA,FLANDES,3179
916,29,055,TOLIMA,FRESNO,2072
917,29,058,TOLIMA,GUAMO,2758
918,29,061,TOLIMA,HERVEO,1019
919,29,064,TOLIMA,HONDA,1362
920,29,067,TOLIMA,ICONONZO,1415
921,29,070,TOLIMA,LERIDA,1900
922,29,073,TOLIMA,LIBANO,1781
923,29,076,TOLIMA,MARIQUITA,3143
924,29,079,TOLIMA,MELGAR,3704
925,29,080,TOLIMA,MURILLO,590
926,29,082,TOLIMA,NATAGAIMA,1254
927,29,085,TOLIMA,ORTEGA,1723
928,29,087,TOLIMA,PALOCABILDO,1040
929,29,088,TOLIMA,PIEDRAS,742
930,29,089,TOLIMA,PLANADAS,2830
931,29,091,TOLIMA,PRADO,963
932,29,094,TOLIMA,PURIFICACION,1678
933,29,097,TOLIMA,RIOBLANCO,1751
934,29,100,TOLIMA,RONCESVALLES,687
935,29,103,TOLIMA,ROVIRA,2280
936,29,105,TOLIMA,SALDAÑA,820
937,29,106,TOLIMA,SAN ANTONIO,1278
938,29,109,TOLIMA,SAN LUIS,2043
939,29,112,TOLIMA,SANTA ISABEL,858
940,29,115,TOLIMA,SUAREZ,693
941,29,118,TOLIMA,VALLE DE SAN JUAN,609
942,29,121,TOLIMA,VENADILLO,1471
943,29,124,TOLIMA,VILLAHERMOSA,934
944,29,127,TOLIMA,VILLARRICA,767
945,31,001,VALLE,CALI,193684
946,31,004,VALLE,ALCALA,1638
947,31,007,VALLE,ANDALUCIA,2251
948,31,010,VALLE,ANSERMANUEVO,2755
949,31,013,VALLE,ARGELIA,1011
950,31,016,VALLE,BOLIVAR,2394
951,31,019,VALLE,BUENAVENTURA,25721
952,31,022,VALLE,BUGA,7519
953,31,025,VALLE,BUGALAGRANDE,2440
954,31,028,VALLE,CAICEDONIA,2116
955,31,031,VALLE,CANDELARIA,10014
956,31,034,VALLE,CARTAGO,8160
957,31,037,VALLE,DAGUA,6004
958,31,040,VALLE,CALIMA (DARIEN),1357
959,31,043,VALLE,EL AGUILA,1059
960,31,046,VALLE,EL CAIRO,924
961,31,049,VALLE,EL CERRITO,5247
962,31,052,VALLE,EL DOVIO,1030
963,31,055,VALLE,FLORIDA,4360
964,31,058,VALLE,GINEBRA,1918
965,31,061,VALLE,GUACARI,3731
966,31,064,VALLE,JAMUNDI,13286
967,31,067,VALLE,LA CUMBRE,2411
968,31,070,VALLE,LA UNION,2330
969,31,073,VALLE,LA VICTORIA,1039
970,31,076,VALLE,OBANDO,1420
971,31,079,VALLE,PALMIRA,56592
972,31,082,VALLE,PRADERA,4138
973,31,085,VALLE,RESTREPO,1681
974,31,088,VALLE,RIOFRIO,2524
975,31,091,VALLE,ROLDANILLO,3066
976,31,094,VALLE,SAN PEDRO,1832
977,31,097,VALLE,SEVILLA,2822
978,31,100,VALLE,TORO,1280
979,31,103,VALLE,TRUJILLO,1808
980,31,106,VALLE,TULUA,15480
981,31,109,VALLE,ULLOA,1186
982,31,112,VALLE,VERSALLES,1105
983,31,115,VALLE,VIJES,1190
984,31,118,VALLE,YOTOCO,2568
985,31,121,VALLE,YUMBO,14103
986,31,124,VALLE,ZARZAL,4101
987,40,001,ARAUCA,ARAUCA,8083
988,40,005,ARAUCA,TAME,4090
989,40,010,ARAUCA,ARAUQUITA,5338
990,40,015,ARAUCA,CRAVO NORTE,470
991,40,017,ARAUCA,FORTUL,1772
992,40,020,ARAUCA,PUERTO RONDON,689
993,40,025,ARAUCA,SARAVENA,3338
994,44,001,CAQUETA,FLORENCIA,11073
995,44,002,CAQUETA,ALBANIA,599
996,44,003,CAQUETA,CARTAGENA DEL CHAIRA,4188
997,44,004,CAQUETA,BELEN DE LOS ANDAQUIES,906
998,44,005,CAQUETA,EL DONCELLO,1888
999,44,006,CAQUETA,EL PAUJIL,1306
1000,44,007,CAQUETA,LA MONTAÑITA,2259
1001,44,009,CAQUETA,PUERTO RICO,2263
1002,44,010,CAQUETA,SAN VICENTE DEL CAGUAN,5829
1003,44,012,CAQUETA,CURILLO,1152
1004,44,016,CAQUETA,MILAN,1742
1005,44,017,CAQUETA,MORELIA,727
1006,44,020,CAQUETA,SAN JOSE DEL FRAGUA,1751
1007,44,022,CAQUETA,SOLANO,1703
1008,44,024,CAQUETA,SOLITA,1171
1009,44,040,CAQUETA,VALPARAISO,915
1010,46,001,CASANARE,YOPAL,18229
1011,46,040,CASANARE,AGUAZUL,3683
1012,46,120,CASANARE,CHAMEZA,312
1013,46,320,CASANARE,HATO COROZAL,1305
1014,46,480,CASANARE,LA SALINA,39
1015,46,520,CASANARE,MANI,2446
1016,46,540,CASANARE,MONTERREY,1766
1017,46,560,CASANARE,NUNCHIA,1030
1018,46,640,CASANARE,OROCUE,1826
1019,46,680,CASANARE,PAZ DE ARIPORO (MORENO),3075
1020,46,700,CASANARE,PORE,1613
1021,46,760,CASANARE,RECETOR,182
1022,46,800,CASANARE,SABANALARGA,505
1023,46,815,CASANARE,SACAMA,212
1024,46,830,CASANARE,SAN LUIS DE PALENQUE,1382
1025,46,840,CASANARE,TAMARA,653
1026,46,850,CASANARE,TAURAMENA,3015
1027,46,865,CASANARE,TRINIDAD,1468
1028,46,880,CASANARE,VILLANUEVA,2983
1029,48,001,LA GUAJIRA,RIOHACHA,27101
1030,48,002,LA GUAJIRA,ALBANIA,3321
1031,48,004,LA GUAJIRA,BARRANCAS,2975
1032,48,005,LA GUAJIRA,DIBULLA,3603
1033,48,006,LA GUAJIRA,EL MOLINO,1096
1034,48,007,LA GUAJIRA,FONSECA,3149
1035,48,008,LA GUAJIRA,DISTRACCION,1606
1036,48,009,LA GUAJIRA,HATONUEVO,1670
1037,48,010,LA GUAJIRA,MAICAO,10812
1038,48,011,LA GUAJIRA,MANAURE,8186
1039,48,012,LA GUAJIRA,LA JAGUA DEL PILAR,525
1040,48,013,LA GUAJIRA,SAN JUAN DEL CESAR,4651
1041,48,016,LA GUAJIRA,URIBIA,10315
1042,48,018,LA GUAJIRA,URUMITA,909
1043,48,020,LA GUAJIRA,VILLANUEVA,1785
1044,50,001,GUAINIA,INIRIDA,1897
1045,50,050,GUAINIA,MAPIRIPANA,120
1046,50,070,GUAINIA,BARRANCO MINAS,223
1047,50,073,GUAINIA,CACAHUAL,18
1048,50,078,GUAINIA,LA GUADALUPE,35
1049,50,083,GUAINIA,MORICHAL (MORICHAL NUEVO),34
1050,50,087,GUAINIA,PANA PANA (CAMPO ALEGRE),97
1051,50,090,GUAINIA,PUERTO COLOMBIA,145
1052,50,092,GUAINIA,SAN FELIPE,59
1053,52,001,META,VILLAVICENCIO,56959
1054,52,005,META,ACACIAS,11822
1055,52,006,META,BARRANCA DE UPIA,1026
1056,52,008,META,CABUYARO,1664
1057,52,010,META,CASTILLA LA NUEVA,3193
1058,52,015,META,CUBARRAL,1095
1059,52,020,META,CUMARAL,2677
1060,52,025,META,EL CALVARIO,528
1061,52,027,META,EL CASTILLO,1339
1062,52,028,META,EL DORADO,747
1063,52,030,META,FUENTE DE ORO,1665
1064,52,035,META,GRANADA,7149
1065,52,040,META,GUAMAL,2526
1066,52,041,META,LA MACARENA,2936
1067,52,042,META,LEJANIAS,1718
1068,52,043,META,PUERTO GAITAN,9498
1069,52,044,META,MESETAS,1834
1070,52,045,META,PUERTO LOPEZ,5332
1071,52,046,META,MAPIRIPAN,1337
1072,52,047,META,PUERTO CONCORDIA,2248
1073,52,048,META,PUERTO LLERAS,1749
1074,52,049,META,PUERTO RICO,2097
1075,52,050,META,RESTREPO,2919
1076,52,055,META,SAN CARLOS DE GUAROA,2673
1077,52,058,META,SAN JUAN DE ARAMA,1847
1078,52,059,META,SAN JUANITO,193
1079,52,060,META,SAN MARTIN DE LOS LLANOS,2814
1080,52,074,META,URIBE,1267
1081,52,080,META,VISTA HERMOSA,2881
1082,54,001,GUAVIARE,SAN JOSE DEL GUAVIARE,5259
1083,54,003,GUAVIARE,CALAMAR,861
1084,54,007,GUAVIARE,EL RETORNO,2254
1085,54,012,GUAVIARE,MIRAFLORES,1106
1086,56,001,SAN ANDRES,SAN ANDRES,1408
1087,56,004,SAN ANDRES,PROVIDENCIA,420
1088,60,001,AMAZONAS,LETICIA,2259
1089,60,007,AMAZONAS,PUERTO NARIÑO,271
1090,60,010,AMAZONAS,EL ENCANTO,21
1091,60,013,AMAZONAS,LA CHORRERA,49
1092,60,016,AMAZONAS,LA PEDRERA,25
1093,60,017,AMAZONAS,LA VICTORIA,0
1094,60,019,AMAZONAS,MIRITI PARANA,41
1095,60,021,AMAZONAS,PUERTO SANTANDER,32
1096,60,022,AMAZONAS,TARAPACA,64
1097,60,030,AMAZONAS,PUERTO ALEGRIA,7
1098,60,040,AMAZONAS,PUERTO ARICA,19
1099,64,001,PUTUMAYO,MOCOA,3740
1100,64,002,PUTUMAYO,PUERTO ASIS,5664
1101,64,004,PUTUMAYO,PUERTO LEGUIZAMO,2104
1102,64,007,PUTUMAYO,COLON,377
1103,64,013,PUTUMAYO,SAN FRANCISCO,470
1104,64,016,PUTUMAYO,SANTIAGO,358
1105,64,018,PUTUMAYO,SAN MIGUEL (LA DORADA),2011
1106,64,019,PUTUMAYO,SIBUNDOY,822
1107,64,023,PUTUMAYO,ORITO,3574
1108,64,025,PUTUMAYO,PUERTO GUZMAN,1936
1109,64,026,PUTUMAYO,PUERTO CAICEDO,1218
1110,64,028,PUTUMAYO,VALLE DEL GUAMUEZ (LA HORMIGA),2476
1111,64,030,PUTUMAYO,VILLAGARZON,2117
1112,68,001,VAUPES,MITU,1466
1113,68,004,VAUPES,CARURU,305
1114,68,010,VAUPES,MORICHAL (PAPUNAGUA),27
1115,68,013,VAUPES,BUENOS AIRES (PACOA),167
1116,68,017,VAUPES,TARAIRA,394
1117,68,022,VAUPES,YAVARATE,169
1118,72,001,VICHADA,PUERTO CARREÑO,2891
1119,72,002,VICHADA,SANTA ROSALIA,819
1120,72,006,VICHADA,CUMARIBO,2491
1121,72,008,VICHADA,LA PRIMAVERA,1221
